Timestep,Combined Electrical Input [kWh],DHW Electrical Input [kWh],SH Electrical Input [kWh],Combined Thermal Charge [kWhth],DHW Thermal Charge [kWhth],SH Thermal Charge [kWhth],DHW SOC [kWhth],SH SOC [kWhth],PV Generation [kWh],Net Wind Generation [kWh],PV Used [kWh],Wind Used [kWh],Grid Used [kWh],Electricity Cost [£],PV Cost [£],Wind Cost [£],Grid Cost [£]
3473.0,2.692307692307692,2.692307692307692,0.0,7.0,7.0,0.0,27.11395961751198,10.377578368193221,0.202100006,0.0,0.202100006,0.0,2.4902076863076923,0.8982179124511847,0.0,0.0,0.8982179124511847
3474.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,26.683199645385088,17.305657595662492,0.1535575,0.0,0.1535575,0.0,3.624220277777778,1.3072562541944446,0.0,0.0,1.3072562541944446
3475.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,26.627968701850243,24.426202145337967,0.135350006,0.0,0.135350006,0.0,3.6424277717777778,1.3138236972802446,0.0,0.0,1.3138236972802446
3476.0,0.0,0.0,0.0,0.0,0.0,0.0,20.473649549368204,22.881349990249305,1.004064314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3477.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44315249570356,17.4448728537615,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478.0,3.8636363636363633,0.0,3.8636363636363633,8.5,0.0,8.5,20.37961867526586,26.094929987140915,2.230470995,0.0,2.230470995,0.0,1.6331653686363632,0.5890827484671363,0.0,0.0,0.5890827484671363
3479.0,0.0,0.0,0.0,0.0,0.0,0.0,20.350434425415322,25.660940742176017,3.468199951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3480.0,0.0,0.0,0.0,0.0,0.0,0.0,20.312910634726183,24.735062421079164,1.470599452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3481.0,0.0,0.0,0.0,0.0,0.0,0.0,20.281510496790045,24.248901266389367,1.584650024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3482.0,2.8225806451612905,2.8225806451612905,0.0,7.0,7.0,0.0,28.86773365194143,23.602278265033032,2.171186378,0.0,2.171186378,0.0,0.6513942671612907,0.20655712211684527,0.0,0.0,0.20655712211684527
3483.0,0.0,0.0,0.0,0.0,0.0,0.0,28.747528458364535,23.112431658316503,1.350949951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484.0,0.0,0.0,0.0,0.0,0.0,0.0,28.618747066770332,22.32697106119623,2.394363995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3485.0,0.0,0.0,0.0,0.0,0.0,0.0,28.510875083923505,22.126575119374543,1.46275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3486.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45645665157621,18.034564657845273,1.146153051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3487.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40225940759338,17.229927217191136,1.520849976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488.0,0.0,0.0,0.0,0.0,0.0,0.0,28.334266691309395,16.75624286210088,0.196948334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3489.0,0.0,0.0,0.0,0.0,0.0,0.0,28.267786736270477,16.241942632142933,0.051400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198030621501175,15.747129972619508,0.110360417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3491.0,0.0,0.0,0.0,0.0,0.0,0.0,28.135013375522835,14.68039945710001,0.049349998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492.0,0.0,0.0,0.0,0.0,0.0,0.0,27.871793604254496,10.359236595909891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493.0,0.0,0.0,0.0,0.0,0.0,0.0,21.637921733685292,9.410514660163118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494.0,0.0,0.0,0.0,0.0,0.0,0.0,21.57002573207394,8.877398617388407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52862234862581,8.760370281010088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496.0,0.0,0.0,0.0,0.0,0.0,0.0,21.382479527015917,4.886855304871725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3497.0,0.0,0.0,0.0,0.0,0.0,0.0,21.332204375780456,4.308828902919645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498.0,0.0,0.0,0.0,0.0,0.0,0.0,20.948296139564818,3.911155306618782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499.0,0.0,0.0,0.0,0.0,0.0,0.0,20.909116829638716,3.5923685205127147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,20.638231867983038,11.291160560440058,0.0,0.0,0.0,0.0,3.7777777777777777,1.1979333333333333,0.0,0.0,1.1979333333333333
3501.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,20.573142137896422,22.808769367451358,0.0,0.0,0.0,0.0,3.7777777777777777,1.1979333333333333,0.0,0.0,1.1979333333333333
3502.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53711114767072,19.08803157334393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503.0,0.0,0.0,0.0,0.0,0.0,0.0,20.506222120997705,18.93990068723794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504.0,0.0,0.0,0.0,0.0,0.0,0.0,20.461813308925997,18.780505244734574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4323134687827,18.63148817833388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40289756501389,18.45716737269079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507.0,0.0,0.0,0.0,0.0,0.0,0.0,20.373565343682664,18.299963645312936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34431655166129,18.14869728803405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31515093662855,17.997877059781178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510.0,0.0,0.0,0.0,0.0,0.0,0.0,20.278790844057568,17.84330288203939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3511.0,0.0,0.0,0.0,0.0,0.0,0.0,20.249807135499847,17.695377827153457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512.0,0.0,0.0,0.0,0.0,0.0,0.0,20.220905814368876,17.542463870412025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3513.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19208663163165,17.382438743977136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514.0,0.0,0.0,0.0,0.0,0.0,0.0,20.163349339048168,17.20066988844055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3515.0,0.0,0.0,0.0,0.0,0.0,0.0,20.134693689168824,17.03572244176263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3516.0,0.0,0.0,0.0,0.0,0.0,0.0,20.10312032104699,16.009203247664267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517.0,0.0,0.0,0.0,0.0,0.0,0.0,20.027473622415297,14.853463403586861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518.0,0.0,0.0,0.0,0.0,0.0,0.0,13.595905368603892,9.466012602256338,0.178687499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3519.0,0.0,0.0,0.0,0.0,0.0,0.0,13.516698786132947,4.0997418961249625,0.178449997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520.0,2.692307692307692,2.692307692307692,0.0,7.0,7.0,0.0,19.52070480094078,0.0,0.491800832,0.0,0.491800832,0.0,2.200506860307692,0.7937228245129846,0.0,0.0,0.7937228245129846
3521.0,2.692307692307692,2.692307692307692,0.0,7.0,7.0,0.0,28.03706203751138,0.0,0.409549988,0.0,0.409549988,0.0,2.2827577043076923,0.8233907039437847,0.0,0.0,0.8233907039437847
3522.0,3.8636363636363633,0.0,3.8636363636363633,8.5,0.0,8.5,27.82802783703286,11.360774439694378,2.01831806,0.0,2.01831806,0.0,1.8453183036363634,0.6656063121216363,0.0,0.0,0.6656063121216363
3523.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,27.766318047556247,18.707871453812142,1.787050049,0.0,1.787050049,0.0,1.9907277287777776,0.7180554917701444,0.0,0.0,0.7180554917701444
3524.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,27.71386059893781,26.565661689961264,1.233218473,0.0,1.233218473,0.0,2.5445593047777777,0.9178225412333445,0.0,0.0,0.9178225412333445
3525.0,0.0,0.0,0.0,0.0,0.0,0.0,27.661620195393567,26.390423338035337,1.322050049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3526.0,0.0,0.0,0.0,0.0,0.0,0.0,27.596603970327983,25.42823707788548,1.329191529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3527.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5448685770187,25.245386754434925,1.349599976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3528.0,0.0,0.0,0.0,0.0,0.0,0.0,27.485135258931553,24.62673797445827,1.675138342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3529.0,0.0,0.0,0.0,0.0,0.0,0.0,27.37945665943285,24.43997298031176,1.271150024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3530.0,0.0,0.0,0.0,0.0,0.0,0.0,27.286783233582337,23.779068509759394,0.856939443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3531.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22871456034506,23.27659964761697,1.119849976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3532.0,0.0,0.0,0.0,0.0,0.0,0.0,27.117500041210334,22.95479230861388,0.463172084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3533.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0679946872982,22.76146589542592,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3534.0,0.0,0.0,0.0,0.0,0.0,0.0,27.015090202807453,21.767769730286822,0.271992918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3535.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95770481693496,17.099777984950887,0.406649994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3536.0,0.0,0.0,0.0,0.0,0.0,0.0,20.765744107779845,16.702321199889987,0.161410138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72751263350889,16.035404372392627,0.166199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3538.0,0.0,0.0,0.0,0.0,0.0,0.0,20.501251758711913,14.96531597588422,0.076529028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3539.0,0.0,0.0,0.0,0.0,0.0,0.0,20.352339991151176,14.47596699579701,0.044700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3540.0,0.0,0.0,0.0,0.0,0.0,0.0,20.187256035499217,9.99304999679229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3541.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04353068927452,9.440916712180016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542.0,0.0,0.0,0.0,0.0,0.0,0.0,19.91150240572008,8.765967411935499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3543.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85514786710589,4.857458292090763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3544.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66262293685847,4.477329089098046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3545.0,0.0,0.0,0.0,0.0,0.0,0.0,19.630603831577112,4.419415623786587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3546.0,0.0,0.0,0.0,0.0,0.0,0.0,19.581429668807935,4.151085691249086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3547.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44275783014436,4.08482050210467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3548.0,0.0,0.0,0.0,0.0,0.0,0.0,13.381522568536395,3.964408924514744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3549.0,0.0,0.0,0.0,0.0,0.0,0.0,13.361040214561916,3.9004901979066178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33824736677725,3.8350892328542883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3551.0,0.0,0.0,0.0,0.0,0.0,0.0,13.31763412186,3.767894610846141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3552.0,0.0,0.0,0.0,0.0,0.0,0.0,13.293079848681138,3.6409333041519583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3553.0,0.0,0.0,0.0,0.0,0.0,0.0,13.271930825985786,3.574140840383242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3554.0,0.0,0.0,0.0,0.0,0.0,0.0,13.251778644231761,3.504805085149553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3555.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,13.231688051590258,11.254128722106413,0.0,0.0,0.0,0.0,3.7777777777777777,1.1979333333333333,0.0,0.0,1.1979333333333333
3556.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,13.211658850218827,23.016945371214142,0.0,0.0,0.0,0.0,3.7777777777777777,1.1979333333333333,0.0,0.0,1.1979333333333333
3557.0,0.0,0.0,0.0,0.0,0.0,0.0,13.191690842934797,22.825902542552505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3558.0,0.0,0.0,0.0,0.0,0.0,0.0,13.171783833212997,22.616953484263288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3559.0,0.0,0.0,0.0,0.0,0.0,0.0,13.151937625183546,18.980090054548114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3560.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13215202362957,18.83104264004142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3561.0,0.0,0.0,0.0,0.0,0.0,0.0,13.112426833985,18.675423646714158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3562.0,0.0,0.0,0.0,0.0,0.0,0.0,13.092761862332326,18.525206705470502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3563.0,0.0,0.0,0.0,0.0,0.0,0.0,13.073156915400375,18.36856961635597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3564.0,0.0,0.0,0.0,0.0,0.0,0.0,13.053611800562125,17.349582682942735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3565.0,0.0,0.0,0.0,0.0,0.0,0.0,13.034126325832451,15.86684263239266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3566.0,2.692307692307692,2.692307692307692,0.0,7.0,7.0,0.0,19.503620182972554,10.227959117787302,0.016545417,0.0,0.016545417,0.0,2.675762275307692,0.9651474527034846,0.0,0.0,0.9651474527034846
3567.0,2.692307692307692,2.692307692307692,0.0,7.0,7.0,0.0,28.016714681934914,9.07271373810376,0.01175,0.0,0.01175,0.0,2.680557692307692,0.9668771596153846,0.0,0.0,0.9668771596153846
3568.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02010201037791,4.155215483787137,0.196100278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3569.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,20.913352489909137,10.972716063770093,0.225350006,0.0,0.225350006,0.0,3.5524277717777775,1.2813606972802445,0.0,0.0,1.2813606972802445
3570.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,20.79432584873554,17.694134713430522,0.346991109,0.0,0.346991109,0.0,3.4307866687777775,1.2374847514281444,0.0,0.0,1.2374847514281444
3571.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,20.74353680689959,24.440994998293068,0.35175,0.0,0.35175,0.0,3.4260277777777777,1.2357682194444444,0.0,0.0,1.2357682194444444
3572.0,0.0,0.0,0.0,0.0,0.0,0.0,20.683152401100205,23.131386849295716,0.275494308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3573.0,0.0,0.0,0.0,0.0,0.0,0.0,20.653273087684223,18.089898468059996,0.349100006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3574.0,0.0,0.0,0.0,0.0,0.0,0.0,20.623478180532995,17.141658498209836,0.414849029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59376742594021,15.714337838124715,0.43775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3576.0,0.0,0.0,0.0,0.0,0.0,0.0,20.531054495466364,14.788171841183727,0.25897222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3577.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46033110307882,10.4856588333703,0.230850006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3578.0,0.0,0.0,0.0,0.0,0.0,0.0,20.389844235608365,9.837455377033207,0.917364447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3579.0,2.8225806451612905,2.8225806451612905,0.0,7.0,7.0,0.0,28.055158430188058,9.100109668417053,2.018300049,0.0,2.018300049,0.0,0.8042805961612904,0.2550373770427452,0.0,0.0,0.2550373770427452
3580.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,27.742819318851623,17.32341094400815,0.804032911,0.0,0.804032911,0.0,2.9737448667777775,0.9429744972552332,0.0,0.0,0.9429744972552332
3581.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,27.689767289339812,26.39606723778551,0.525700012,0.0,0.525700012,0.0,3.2520777657777775,1.0312338595281332,0.0,0.0,1.0312338595281332
3582.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45209064065637,25.997416317390392,0.5663675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3583.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38744877247311,25.820590467511018,0.313399994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3584.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28060158694456,25.296507216572206,0.371306525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3585.0,0.0,0.0,0.0,0.0,0.0,0.0,27.229860197516956,24.597017619950503,0.220600006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3586.0,0.0,0.0,0.0,0.0,0.0,0.0,27.102367456172843,23.75306227522856,0.152746805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3587.0,0.0,0.0,0.0,0.0,0.0,0.0,26.926301397586073,23.026330307953955,0.089650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3588.0,0.0,0.0,0.0,0.0,0.0,0.0,20.675503698249763,22.12580674658453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3589.0,0.0,0.0,0.0,0.0,0.0,0.0,20.642244384489466,21.935003213499982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3590.0,0.0,0.0,0.0,0.0,0.0,0.0,20.126493100026067,17.214202852706652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3591.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02820146557591,15.301660489758126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3592.0,0.0,0.0,0.0,0.0,0.0,0.0,19.859354862052562,10.787450874162428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3593.0,0.0,0.0,0.0,0.0,0.0,0.0,19.690168329538615,9.56054986856954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594.0,0.0,0.0,0.0,0.0,0.0,0.0,13.434066679108387,9.129487347070206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3595.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41152789334017,8.518481812720346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596.0,0.0,0.0,0.0,0.0,0.0,0.0,13.371061039134885,4.77001360541544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3597.0,0.0,0.0,0.0,0.0,0.0,0.0,13.311133472780611,4.483804184377574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3598.0,0.0,0.0,0.0,0.0,0.0,0.0,13.255938660827175,4.353783079421373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3599.0,0.0,0.0,0.0,0.0,0.0,0.0,13.234390611291998,4.29286326098117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,0.0,0.0,0.0,0.0,0.0,0.0,13.214247808899643,4.1672833794284125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3601.0,0.0,0.0,0.0,0.0,0.0,0.0,13.194166831220706,4.104831474190309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3602.0,0.0,0.0,0.0,0.0,0.0,0.0,13.171533050173608,3.8967399505543736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3603.0,0.0,0.0,0.0,0.0,0.0,0.0,13.150932570329122,3.6112509163191713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,13.131044332407692,11.260664856444675,0.0,0.0,0.0,0.0,3.7777777777777777,1.1979333333333333,0.0,0.0,1.1979333333333333
3605.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,13.111217102724558,23.053259179369647,0.0,0.0,0.0,0.0,3.7777777777777777,1.1979333333333333,0.0,0.0,1.1979333333333333
3606.0,0.0,0.0,0.0,0.0,0.0,0.0,13.091450684733688,18.982963795965222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3607.0,0.0,0.0,0.0,0.0,0.0,0.0,13.071744882545856,18.830927017692087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3608.0,0.0,0.0,0.0,0.0,0.0,0.0,13.052099500926424,18.460196624652955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3609.0,0.0,0.0,0.0,0.0,0.0,0.0,13.032514345293066,18.225878202956427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610.0,2.692307692307692,2.692307692307692,0.0,7.0,7.0,0.0,25.738587826343387,17.83161761817393,0.0,0.0,0.0,0.0,2.692307692307692,0.8537307692307692,0.0,0.0,0.8537307692307692
3611.0,2.692307692307692,2.692307692307692,0.0,7.0,7.0,0.0,28.143922506295553,17.09357351880341,0.0,0.0,0.0,0.0,2.692307692307692,0.8537307692307692,0.0,0.0,0.8537307692307692
3612.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0885286091722,15.899141064674623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3613.0,0.0,0.0,0.0,0.0,0.0,0.0,28.024070953261525,10.43828097031229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3614.0,0.0,0.0,0.0,0.0,0.0,0.0,27.525259111087404,9.606616958329399,0.11268986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3615.0,0.0,0.0,0.0,0.0,0.0,0.0,21.103864048694177,8.95498883332258,0.190149994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3616.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0015961322484,4.677055020922697,0.277457082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3617.0,0.0,0.0,0.0,0.0,0.0,0.0,20.955654008295916,4.373010968190251,0.25975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3618.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,20.816853269406277,11.68551616765398,0.690946947,0.0,0.690946947,0.0,3.0868308307777776,1.1134198806615445,0.0,0.0,1.1134198806615445
3619.0,3.7777777777777777,0.0,3.7777777777777777,8.5,0.0,8.5,20.78215384673377,23.31065902267175,0.564299988,0.0,0.564299988,0.0,3.2134777897777775,1.1591014387728444,0.0,0.0,1.1591014387728444
3620.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22404661053149,22.654576273696012,0.896979446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3621.0,2.692307692307692,2.692307692307692,0.0,7.0,7.0,0.0,27.1749451913543,17.720284548077284,1.810900024,0.0,1.810900024,0.0,0.8814076683076921,0.3179237459585846,0.0,0.0,0.3179237459585846
3622.0,0.0,0.0,0.0,0.0,0.0,0.0,27.047453572941755,17.017519171483457,1.025279997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3623.0,0.0,0.0,0.0,0.0,0.0,0.0,26.996752584362635,16.604715460797237,1.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624.0,0.0,0.0,0.0,0.0,0.0,0.0,26.937890681496015,16.176284970143463,0.792066248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3625.0,0.0,0.0,0.0,0.0,0.0,0.0,26.867015647274066,15.67654639896895,0.45825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3626.0,0.0,0.0,0.0,0.0,0.0,0.0,26.81513621244423,14.962109240149399,0.565882782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3627.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73948714620626,10.668467993126267,0.460649994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3628.0,0.0,0.0,0.0,0.0,0.0,0.0,26.659750998324935,10.246916863026485,0.370862779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3629.0,0.0,0.0,0.0,0.0,0.0,0.0,26.586518103820726,10.123814877998726,0.317299988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3630.0,0.0,0.0,0.0,0.0,0.0,0.0,26.497729290569666,9.787023131175312,0.271665137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631.0,0.0,0.0,0.0,0.0,0.0,0.0,26.449570330261217,9.330541440241454,0.298200012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
